order_id,order_date,order_status,store_name,customer_name,state,product_name,category_name,brand_name,quantity,list_price,discount,line_total,current_stock
325,20-07-2016,4,Baldwin Bikes,Ernestina Skinner,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.05,3799.9905,8
325,20-07-2016,4,Baldwin Bikes,Ernestina Skinner,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.2,439.992,2
325,20-07-2016,4,Baldwin Bikes,Ernestina Skinner,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.2,751.984,11
326,20-07-2016,4,Rowlett Bikes,Bernetta Summers,TX,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.1,494.991,30
326,20-07-2016,4,Rowlett Bikes,Bernetta Summers,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,278.9907,8
327,21-07-2016,4,Baldwin Bikes,Tiesha Daniel,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.07,1022.9814,2
327,21-07-2016,4,Baldwin Bikes,Tiesha Daniel,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,1
327,21-07-2016,4,Baldwin Bikes,Tiesha Daniel,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.05,2754.9905,2
328,23-07-2016,4,Baldwin Bikes,Angele Schroeder,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.1,845.982,11
329,24-07-2016,4,Baldwin Bikes,Josh Shaw,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.07,502.1814,18
329,24-07-2016,4,Baldwin Bikes,Josh Shaw,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.05,3419.981,1
329,24-07-2016,4,Baldwin Bikes,Josh Shaw,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.2,239.992,12
329,24-07-2016,4,Baldwin Bikes,Josh Shaw,NY,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.07,398.97,3
329,24-07-2016,4,Baldwin Bikes,Josh Shaw,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1139.981,2
330,24-07-2016,4,Baldwin Bikes,Gabriel Pitts,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.05,512.981,16
331,24-07-2016,4,Baldwin Bikes,Yang Roth,NY,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.1,772.2,3
332,24-07-2016,4,Baldwin Bikes,Antonetta Rocha,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,853.1,13
333,25-07-2016,4,Baldwin Bikes,Major Merrill,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.07,835.14,13
333,25-07-2016,4,Baldwin Bikes,Major Merrill,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.05,3419.981,1
333,25-07-2016,4,Baldwin Bikes,Major Merrill,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.2,799.992,28
334,25-07-2016,4,Baldwin Bikes,Hollis Rasmussen,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,20
334,25-07-2016,4,Baldwin Bikes,Hollis Rasmussen,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.05,2849.9905,17
334,25-07-2016,4,Baldwin Bikes,Hollis Rasmussen,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,1899.981,28
335,25-07-2016,4,Baldwin Bikes,Phebe Soto,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,422.991,11
335,25-07-2016,4,Baldwin Bikes,Phebe Soto,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.1,1349.982,16
335,25-07-2016,4,Baldwin Bikes,Phebe Soto,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.07,251.0907,16
336,26-07-2016,4,Baldwin Bikes,Saran Moses,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.1,2609.991,2
336,26-07-2016,4,Baldwin Bikes,Saran Moses,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.2,439.992,2
337,26-07-2016,4,Baldwin Bikes,Adriene Rollins,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.05,426.55,13
337,26-07-2016,4,Baldwin Bikes,Adriene Rollins,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.05,2754.9905,2
338,28-07-2016,4,Santa Cruz Bikes,Omega Huff,CA,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.07,874.1814,0
338,28-07-2016,4,Santa Cruz Bikes,Omega Huff,CA,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.07,1440.57,15
338,28-07-2016,4,Santa Cruz Bikes,Omega Huff,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.1,242.991,29
338,28-07-2016,4,Santa Cruz Bikes,Omega Huff,CA,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.07,3126.6414,8
338,28-07-2016,4,Santa Cruz Bikes,Omega Huff,CA,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.05,2849.9905,11
339,28-07-2016,4,Baldwin Bikes,Shirely Cantrell,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,1
339,28-07-2016,4,Baldwin Bikes,Shirely Cantrell,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,1006.981,6
340,29-07-2016,4,Baldwin Bikes,Anisha Lang,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.05,1596.9405,21
340,29-07-2016,4,Baldwin Bikes,Anisha Lang,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.05,522.4905,16
340,29-07-2016,4,Baldwin Bikes,Anisha Lang,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,485.982,1
340,29-07-2016,4,Baldwin Bikes,Anisha Lang,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.07,1022.9814,2
340,29-07-2016,4,Baldwin Bikes,Anisha Lang,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.1,2788.2,13
341,31-07-2016,4,Santa Cruz Bikes,Karren Lamb,CA,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.05,569.981,9
342,31-07-2016,4,Baldwin Bikes,Reyes Merritt,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.07,557.9907,2
342,31-07-2016,4,Baldwin Bikes,Reyes Merritt,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.2,2399.992,17
342,31-07-2016,4,Baldwin Bikes,Reyes Merritt,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,1079.982,20
343,31-07-2016,4,Baldwin Bikes,Iva Wilcox,NY,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,20
343,31-07-2016,4,Baldwin Bikes,Iva Wilcox,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.05,474.9905,18
343,31-07-2016,4,Baldwin Bikes,Iva Wilcox,NY,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.05,2509.881,1
343,31-07-2016,4,Baldwin Bikes,Iva Wilcox,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.1,1394.1,13
344,01-08-2016,4,Baldwin Bikes,Romaine Salazar,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.05,256.4905,0
344,01-08-2016,4,Baldwin Bikes,Romaine Salazar,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.07,835.14,13
344,01-08-2016,4,Baldwin Bikes,Romaine Salazar,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.2,215.992,18
345,01-08-2016,4,Baldwin Bikes,Shauna Edwards,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,808.2,13
345,01-08-2016,4,Baldwin Bikes,Shauna Edwards,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.07,1022.9814,16
346,01-08-2016,4,Rowlett Bikes,Lynne Anderson,TX,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,19
346,01-08-2016,4,Rowlett Bikes,Lynne Anderson,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.2,239.992,8
346,01-08-2016,4,Rowlett Bikes,Lynne Anderson,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.1,242.991,8
346,01-08-2016,4,Rowlett Bikes,Lynne Anderson,TX,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.05,503.4905,22
346,01-08-2016,4,Rowlett Bikes,Lynne Anderson,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,853.1,5
347,02-08-2016,4,Baldwin Bikes,Jerald Blackwell,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,278.9907,12
348,02-08-2016,4,Rowlett Bikes,Daina Sampson,TX,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.05,2509.881,3
348,02-08-2016,4,Rowlett Bikes,Daina Sampson,TX,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,985.7814,22
349,03-08-2016,3,Santa Cruz Bikes,Jamaal Albert,CA,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,26
350,03-08-2016,3,Santa Cruz Bikes,Williemae Holloway,CA,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.05,892.981,0
350,03-08-2016,3,Santa Cruz Bikes,Williemae Holloway,CA,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,557.9907,26
350,03-08-2016,3,Santa Cruz Bikes,Williemae Holloway,CA,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.07,929.9907,6
351,03-08-2016,4,Santa Cruz Bikes,Cinda Rocha,CA,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.05,5509.981,23
351,03-08-2016,4,Santa Cruz Bikes,Cinda Rocha,CA,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,989.982,10
351,03-08-2016,4,Santa Cruz Bikes,Cinda Rocha,CA,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,479.992,26
351,03-08-2016,4,Santa Cruz Bikes,Cinda Rocha,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,29
352,03-08-2016,4,Baldwin Bikes,Emmitt Sanchez,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.2,1344.792,21
352,03-08-2016,4,Baldwin Bikes,Emmitt Sanchez,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.2,215.992,18
353,03-08-2016,4,Baldwin Bikes,Phylicia Stout,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.2,1199.984,16
354,03-08-2016,4,Rowlett Bikes,Jenine Crane,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,215.992,8
354,03-08-2016,4,Rowlett Bikes,Jenine Crane,TX,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.05,426.55,24
355,03-08-2016,4,Rowlett Bikes,Sebrina Gross,TX,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.1,539.991,19
355,03-08-2016,4,Rowlett Bikes,Sebrina Gross,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.07,502.1814,4
356,04-08-2016,4,Baldwin Bikes,Sheila Goodman,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.05,569.981,12
356,04-08-2016,4,Baldwin Bikes,Sheila Goodman,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.05,2754.9905,2
356,04-08-2016,4,Baldwin Bikes,Sheila Goodman,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.05,256.4905,1
357,05-08-2016,3,Rowlett Bikes,Garry Espinoza,TX,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.05,815.1,22
357,05-08-2016,3,Rowlett Bikes,Garry Espinoza,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,8
357,05-08-2016,3,Rowlett Bikes,Garry Espinoza,TX,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.07,511.4907,18
357,05-08-2016,3,Rowlett Bikes,Garry Espinoza,TX,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.05,2849.9905,23
358,05-08-2016,4,Baldwin Bikes,Larissa Hays,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.1,485.982,16
358,05-08-2016,4,Baldwin Bikes,Larissa Hays,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.07,874.1814,11
358,05-08-2016,4,Baldwin Bikes,Larissa Hays,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.05,3419.981,1
358,05-08-2016,4,Baldwin Bikes,Larissa Hays,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,808.2,13
359,07-08-2016,4,Baldwin Bikes,Dorthea Walker,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,985.7814,6
359,07-08-2016,4,Baldwin Bikes,Dorthea Walker,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.07,5579.9814,17
359,07-08-2016,4,Baldwin Bikes,Dorthea Walker,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.2,6399.984,8
360,07-08-2016,4,Baldwin Bikes,Clorinda Donovan,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.05,569.9905,2
360,07-08-2016,4,Baldwin Bikes,Clorinda Donovan,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.2,6399.984,8
360,07-08-2016,4,Baldwin Bikes,Clorinda Donovan,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.05,512.981,1
360,07-08-2016,4,Baldwin Bikes,Clorinda Donovan,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.1,449.991,18
361,08-08-2016,4,Baldwin Bikes,Demarcus Reese,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.05,1044.981,16
361,08-08-2016,4,Baldwin Bikes,Demarcus Reese,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.1,845.982,11
361,08-08-2016,4,Baldwin Bikes,Demarcus Reese,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,1512.891,21
362,09-08-2016,4,Santa Cruz Bikes,Hedwig Paul,CA,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.07,697.4907,5
363,11-08-2016,4,Rowlett Bikes,Brain Skinner,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.1,485.982,8
363,11-08-2016,4,Rowlett Bikes,Brain Skinner,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,4
363,11-08-2016,4,Rowlett Bikes,Brain Skinner,TX,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,476.991,22
363,11-08-2016,4,Rowlett Bikes,Brain Skinner,TX,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,479.992,19
364,12-08-2016,4,Baldwin Bikes,Mariette Trevino,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,949.981,18
365,13-08-2016,4,Baldwin Bikes,Christel Cardenas,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.07,1022.9814,16
366,13-08-2016,4,Rowlett Bikes,Arielle Levine,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.1,242.991,8
366,13-08-2016,4,Rowlett Bikes,Arielle Levine,TX,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.07,2696.9907,11
366,13-08-2016,4,Rowlett Bikes,Arielle Levine,TX,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,19
367,14-08-2016,4,Baldwin Bikes,Afton Juarez,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.1,1079.982,2
367,14-08-2016,4,Baldwin Bikes,Afton Juarez,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.05,256.4905,18
367,14-08-2016,4,Baldwin Bikes,Afton Juarez,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.05,2943.1,13
368,14-08-2016,4,Baldwin Bikes,Amina Salazar,NY,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.2,1056.792,1
368,14-08-2016,4,Baldwin Bikes,Amina Salazar,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.2,2478.4,13
368,14-08-2016,4,Baldwin Bikes,Amina Salazar,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.1,485.982,16
368,14-08-2016,4,Baldwin Bikes,Amina Salazar,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.05,426.55,15
369,15-08-2016,4,Santa Cruz Bikes,Garth Huff,CA,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.07,2881.14,15
370,15-08-2016,4,Baldwin Bikes,Raymonde Garcia,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,949.981,18
370,15-08-2016,4,Baldwin Bikes,Raymonde Garcia,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.1,5219.982,2
371,15-08-2016,4,Baldwin Bikes,Ashlie Parrish,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.2,215.992,18
371,15-08-2016,4,Baldwin Bikes,Ashlie Parrish,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.2,439.992,2
372,16-08-2016,4,Baldwin Bikes,Boyd Irwin,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.05,1596.9405,21
372,16-08-2016,4,Baldwin Bikes,Boyd Irwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.1,485.982,18
372,16-08-2016,4,Baldwin Bikes,Boyd Irwin,NY,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.1,1188.891,1
373,16-08-2016,4,Baldwin Bikes,Majorie Wyatt,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.05,3419.981,1
373,16-08-2016,4,Baldwin Bikes,Majorie Wyatt,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.1,242.991,0
373,16-08-2016,4,Baldwin Bikes,Majorie Wyatt,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.2,718.4,15
373,16-08-2016,4,Baldwin Bikes,Majorie Wyatt,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.1,494.991,2
373,16-08-2016,4,Baldwin Bikes,Majorie Wyatt,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,1
374,17-08-2016,4,Santa Cruz Bikes,Dante Grimes,CA,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.1,1394.1,15
374,17-08-2016,4,Santa Cruz Bikes,Dante Grimes,CA,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.07,3719.9907,8
375,17-08-2016,4,Baldwin Bikes,Christiane Bradford,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.05,512.981,16
375,17-08-2016,4,Baldwin Bikes,Christiane Bradford,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.05,1424.981,16
375,17-08-2016,4,Baldwin Bikes,Christiane Bradford,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.07,5393.9814,2
375,17-08-2016,4,Baldwin Bikes,Christiane Bradford,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.05,1044.981,2
376,17-08-2016,4,Baldwin Bikes,Kristel Byrd,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.07,1394.9814,16
376,17-08-2016,4,Baldwin Bikes,Kristel Byrd,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,539.982,12
377,17-08-2016,4,Baldwin Bikes,Thad Gilliam,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.05,1709.9905,1
377,17-08-2016,4,Baldwin Bikes,Thad Gilliam,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,18
378,17-08-2016,4,Rowlett Bikes,Alec Peck,TX,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1139.981,27
379,18-08-2016,4,Baldwin Bikes,Hassan Nash,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.07,2789.9907,17
379,18-08-2016,4,Baldwin Bikes,Hassan Nash,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,479.992,20
380,19-08-2016,4,Baldwin Bikes,Han Wade,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,569.9905,20
380,19-08-2016,4,Baldwin Bikes,Han Wade,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.05,3193.881,21
381,19-08-2016,4,Baldwin Bikes,Vanessa West,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,16
382,20-08-2016,4,Baldwin Bikes,Clelia Workman,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.1,1619.991,1
382,20-08-2016,4,Baldwin Bikes,Clelia Workman,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.1,2699.991,17
382,20-08-2016,4,Baldwin Bikes,Clelia Workman,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,1
383,20-08-2016,4,Baldwin Bikes,Aleta Mack,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,417.57,15
383,20-08-2016,4,Baldwin Bikes,Aleta Mack,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.05,512.981,0
383,20-08-2016,4,Baldwin Bikes,Aleta Mack,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,1
383,20-08-2016,4,Baldwin Bikes,Aleta Mack,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.05,512.981,16
383,20-08-2016,4,Baldwin Bikes,Aleta Mack,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,18
384,20-08-2016,4,Baldwin Bikes,Conception Slater,NY,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.1,539.991,20
384,20-08-2016,4,Baldwin Bikes,Conception Slater,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.2,431.984,16
384,20-08-2016,4,Baldwin Bikes,Conception Slater,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.05,1709.9905,1
384,20-08-2016,4,Baldwin Bikes,Conception Slater,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,476.991,6
384,20-08-2016,4,Baldwin Bikes,Conception Slater,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,2319.992,2
385,20-08-2016,4,Baldwin Bikes,Odette Moses,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.07,251.0907,16
385,20-08-2016,4,Baldwin Bikes,Odette Moses,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.2,6399.984,8
385,20-08-2016,4,Baldwin Bikes,Odette Moses,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1139.981,2
386,20-08-2016,4,Baldwin Bikes,Christiana Gross,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.2,1439.992,1
386,20-08-2016,4,Baldwin Bikes,Christiana Gross,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,1899.981,28
386,20-08-2016,4,Baldwin Bikes,Christiana Gross,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,20
387,20-08-2016,4,Rowlett Bikes,Jennette Wooten,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,359.2,5
